Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitud,,Latitud,Distrito,Tipo de Municipio,Area Metropolitana
27,27450,27450001,CHOCÓ,MEDIO SAN JUAN,BEBEDÓ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8271819409",,"4,93393590947",,MUNICIPIO,
27,27450,27450002,CHOCÓ,MEDIO SAN JUAN,BOCA DE SURUCO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450003,CHOCÓ,MEDIO SAN JUAN,CHIQUICHOQUI,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450004,CHOCÓ,MEDIO SAN JUAN,DIPURDÚ EL GUASIMO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450005,CHOCÓ,MEDIO SAN JUAN,EL GUAMO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450007,CHOCÓ,MEDIO SAN JUAN,LA RANCHA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450008,CHOCÓ,MEDIO SAN JUAN,NOANAMÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450012,CHOCÓ,MEDIO SAN JUAN,SAN MIGUEL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450013,CHOCÓ,MEDIO SAN JUAN,FUJIADÓ,CENTRO POBLADO (CP),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450014,CHOCÓ,MEDIO SAN JUAN,ISLA DE CRUZ,CENTRO POBLADO (CP),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450015,CHOCÓ,MEDIO SAN JUAN,LA UNIÓN,CENTRO POBLADO (CP),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450016,CHOCÓ,MEDIO SAN JUAN,MACEDONIA,CENTRO POBLADO (CP),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450017,CHOCÓ,MEDIO SAN JUAN,PUERTO MURILLO,CENTRO POBLADO (CP),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450018,CHOCÓ,MEDIO SAN JUAN,SAN JERÓNIMO,CENTRO POBLADO (CP),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27450,27450019,CHOCÓ,MEDIO SAN JUAN,UNIÓN WAUNAÁN,CENTRO POBLADO (CP),"-76,8067651884",,"4,62141330218",,MUNICIPIO,
27,27491,27491000,CHOCÓ,NÓVITA,NÓVITA,CABECERA MUNICIPAL (CM),"-76,6070694539",,"4,9560945273",,MUNICIPIO,
27,27491,27491001,CHOCÓ,NÓVITA,EL CAJÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6347783845",,"4,84703077286",,MUNICIPIO,
27,27491,27491002,CHOCÓ,NÓVITA,EL TIGRE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5319643494",,"4,94033666169",,MUNICIPIO,
27,27491,27491003,CHOCÓ,NÓVITA,IRABUBÚ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6509553012",,"4,83998719847",,MUNICIPIO,
27,27491,27491004,CHOCÓ,NÓVITA,JUNTAS DE TAMANÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6509553012",,"4,83998719847",,MUNICIPIO,
27,27491,27491006,CHOCÓ,NÓVITA,SAN LORENZO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,637280088",,"4,97575667277",,MUNICIPIO,
27,27491,27491007,CHOCÓ,NÓVITA,SESEGÓ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6509553012",,"4,83998719847",,MUNICIPIO,
27,27491,27491008,CHOCÓ,NÓVITA,URABARÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6509553012",,"4,83998719847",,MUNICIPIO,
27,27491,27491009,CHOCÓ,NÓVITA,CURUNDÓ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6509553012",,"4,83998719847",,MUNICIPIO,
27,27491,27491010,CHOCÓ,NÓVITA,EL TAMBITO,CASERÍO (CAS),"-76,4955487193",,"4,96432900271",,MUNICIPIO,
27,27491,27491013,CHOCÓ,NÓVITA,CARMEN DE SURAMA,CENTRO POBLADO (CP),"-76,6509553012",,"4,83998719847",,MUNICIPIO,
27,27491,27491014,CHOCÓ,NÓVITA,SANTA ROSA,CENTRO POBLADO (CP),"-76,6509553012",,"4,83998719847",,MUNICIPIO,
27,27491,27491015,CHOCÓ,NÓVITA,LA PUENTE,CASERÍO (CAS),"-76,48710155192",,"4,9204773287382",,MUNICIPIO,
27,27491,27491016,CHOCÓ,NÓVITA,PINDAZA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,48710155192",,"4,9204773287382",,MUNICIPIO,
27,27491,27491017,CHOCÓ,NÓVITA,QUEBRADA LARGA,CASERÍO (CAS),"-76,48710155192",,"4,9204773287382",,MUNICIPIO,
27,27491,27491018,CHOCÓ,NÓVITA,TORRA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,48710155192",,"4,9204773287382",,MUNICIPIO,
27,27495,27495000,CHOCÓ,NUQUÍ,NUQUÍ,CABECERA MUNICIPAL (CM),"-77,2702238384",,"5,70573912127",,MUNICIPIO,
27,27495,27495001,CHOCÓ,NUQUÍ,ARUSÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,4740667859",,"5,59541136998",,MUNICIPIO,
27,27495,27495002,CHOCÓ,NUQUÍ,COQUÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,3602579914",,"5,6082198738",,MUNICIPIO,
27,27495,27495003,CHOCÓ,NUQUÍ,JURUBIRÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,276696547",,"5,84353503263",,MUNICIPIO,
27,27495,27495004,CHOCÓ,NUQUÍ,PANGUÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,3095807921",,"5,66389142991",,MUNICIPIO,
27,27495,27495005,CHOCÓ,NUQUÍ,TRIBUGÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2502192273",,"5,76614873329",,MUNICIPIO,
27,27495,27495007,CHOCÓ,NUQUÍ,APARTADÓ,CASERÍO (CAS),"-77,4566511593",,"5,59733182417",,MUNICIPIO,
27,27495,27495008,CHOCÓ,NUQUÍ,JOVI,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,3823549857",,"5,61499712443",,MUNICIPIO,
27,27495,27495010,CHOCÓ,NUQUÍ,TERMALES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,441373029",,"5,60611428249",,MUNICIPIO,
27,27495,27495011,CHOCÓ,NUQUÍ,BOCA DE JAGUA,CENTRO POBLADO (CP),"-77,2908222510572",,"5,6739717783845",,MUNICIPIO,
27,27495,27495012,CHOCÓ,NUQUÍ,PUERTO INDIO,CENTRO POBLADO (CP),"-77,2908222510572",,"5,6739717783845",,MUNICIPIO,
27,27495,27495013,CHOCÓ,NUQUÍ,VILLA NUEVA,CENTRO POBLADO (CP),"-77,2908222510572",,"5,6739717783845",,MUNICIPIO,
27,27580,27580000,CHOCÓ,RÍO IRÓ,SANTA RITA,CABECERA MUNICIPAL (CM),"-76,4723380556",,"5,18546672085",,MUNICIPIO,
27,27580,27580001,CHOCÓ,RÍO IRÓ,ALTO CHATO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4801837735",,"5,17667450585",,MUNICIPIO,
27,27580,27580004,CHOCÓ,RÍO IRÓ,ENCHARCAZÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4801837735",,"5,17667450585",,MUNICIPIO,
27,27580,27580005,CHOCÓ,RÍO IRÓ,SAN JOSÉ DE VIRO VIRO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4801837735",,"5,17667450585",,MUNICIPIO,
27,27580,27580006,CHOCÓ,RÍO IRÓ,SANTA BÁRBARA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4801837735",,"5,17667450585",,MUNICIPIO,
27,27580,27580007,CHOCÓ,RÍO IRÓ,CHARA,CASERÍO (CAS),"-76,4801954919927",,"5,17662923214",,MUNICIPIO,
27,27580,27580008,CHOCÓ,RÍO IRÓ,EL BUEY,CASERÍO (CAS),"-76,4801954919927",,"5,17662923214",,MUNICIPIO,
27,27580,27580009,CHOCÓ,RÍO IRÓ,LA GUAMA,CASERÍO (CAS),"-76,4801954919927",,"5,17662923214",,MUNICIPIO,
27,27580,27580010,CHOCÓ,RÍO IRÓ,TODOSITICO,CASERÍO (CAS),"-76,4801954919927",,"5,17662923214",,MUNICIPIO,
27,27580,27580011,CHOCÓ,RÍO IRÓ,VIRO,CASERÍO (CAS),"-76,4801954919927",,"5,17662923214",,MUNICIPIO,
27,27600,27600000,CHOCÓ,RÍO QUITO,PAIMADÓ,CABECERA MUNICIPAL (CM),"-76,7392442664",,"5,48344068064",,MUNICIPIO,
27,27600,27600001,CHOCÓ,RÍO QUITO,BOCA DE APARTADÓ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8125334305",,"5,56795299713",,MUNICIPIO,
27,27600,27600003,CHOCÓ,RÍO QUITO,SAN ISIDRO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,7479023697",,"5,62456527652",,MUNICIPIO,
27,27600,27600004,CHOCÓ,RÍO QUITO,VILLA CONTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,7547424073",,"5,55696389756",,MUNICIPIO,
27,27600,27600005,CHOCÓ,RÍO QUITO,BOCA DE PAIMADÓ,CENTRO POBLADO (CP),"-76,8125334305",,"5,56795299713",,MUNICIPIO,
27,27600,27600006,CHOCÓ,RÍO QUITO,CHIGUARANDÓ ALTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8125334305",,"5,56795299713",,MUNICIPIO,
27,27600,27600007,CHOCÓ,RÍO QUITO,CHIVIGUIDÓ,CASERÍO (CAS),"-76,8125334305",,"5,56795299713",,MUNICIPIO,
27,27600,27600010,CHOCÓ,RÍO QUITO,LA SOLEDAD,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8125334305",,"5,56795299713",,MUNICIPIO,
27,27600,27600011,CHOCÓ,RÍO QUITO,LOMA DE LOS GAMBOA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8125334305",,"5,56795299713",,MUNICIPIO,
27,27615,27615000,CHOCÓ,RIOSUCIO,RIOSUCIO,CABECERA MUNICIPAL (CM),"-77,1111098376",,"7,43338275345",,MUNICIPIO,
27,27615,27615006,CHOCÓ,RIOSUCIO,LA HONDA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,1254065577",,"7,57655455928",,MUNICIPIO,
27,27615,27615012,CHOCÓ,RIOSUCIO,TRUANDÓ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615015,CHOCÓ,RIOSUCIO,VILLANUEVA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615019,CHOCÓ,RIOSUCIO,LA RAYA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615022,CHOCÓ,RIOSUCIO,PERANCHITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615024,CHOCÓ,RIOSUCIO,LA ISLETA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615027,CHOCÓ,RIOSUCIO,PUENTE AMÉRICA - CACARICA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,1421077259",,"7,72668890905",,MUNICIPIO,
27,27615,27615034,CHOCÓ,RIOSUCIO,CAMPO ALEGRE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615038,CHOCÓ,RIOSUCIO,NUEVO ORIENTE,CENTRO POBLADO (CP),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615039,CHOCÓ,RIOSUCIO,PLAYA ROJA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615045,CHOCÓ,RIOSUCIO,7 DE AGOSTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,2303654852",,"7,37516874624",,MUNICIPIO,
27,27615,27615046,CHOCÓ,RIOSUCIO,LA PUNTA,CASERÍO (CAS),"-77,2303978314447",,"7,3750839997139",,MUNICIPIO,
27,27615,27615047,CHOCÓ,RIOSUCIO,SANTA MARIA,CASERÍO (CAS),"-77,2303978314447",,"7,3750839997139",,MUNICIPIO,
27,27660,27660000,CHOCÓ,SAN JOSÉ DEL PALMAR,SAN JOSÉ DEL PALMAR,CABECERA MUNICIPAL (CM),"-76,235669636",,"4,89467123826",,MUNICIPIO,
27,27660,27660003,CHOCÓ,SAN JOSÉ DEL PALMAR,SAN PEDRO INGARA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,2964270988",,"4,88856530494",,MUNICIPIO,
27,27660,27660006,CHOCÓ,SAN JOSÉ DEL PALMAR,LA ITALIA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,2964270988",,"4,88856530494",,MUNICIPIO,
27,27745,27745000,CHOCÓ,SIPÍ,SIPÍ,CABECERA MUNICIPAL (CM),"-76,6433845475",,"4,65411491722",,MUNICIPIO,
27,27745,27745001,CHOCÓ,SIPÍ,CAÑAVERAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745003,CHOCÓ,SIPÍ,SAN AGUSTÍN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,8180318761",,"4,75085165953",,MUNICIPIO,
27,27745,27745004,CHOCÓ,SIPÍ,TAPARAL,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745009,CHOCÓ,SIPÍ,TANANDÓ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745010,CHOCÓ,SIPÍ,BUENAS BRISAS,CASERÍO (CAS),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745011,CHOCÓ,SIPÍ,CHAMBACÚ,CASERÍO (CAS),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745012,CHOCÓ,SIPÍ,LOMA DE CHUPEY,CASERÍO (CAS),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745013,CHOCÓ,SIPÍ,MARQUEZA,CASERÍO (CAS),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745014,CHOCÓ,SIPÍ,SANTA ROSA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745015,CHOCÓ,SIPÍ,TEATINO,CASERÍO (CAS),"-76,5261822451",,"4,60375113795",,MUNICIPIO,
27,27745,27745016,CHOCÓ,SIPÍ,BARRANCON,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5261679685127",,"4,6036702059941",,MUNICIPIO,
27,27745,27745017,CHOCÓ,SIPÍ,BARRANCONCITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5261679685127",,"4,6036702059941",,MUNICIPIO,
27,27745,27745018,CHOCÓ,SIPÍ,CHARCO HONDO,CASERÍO (CAS),"-76,5261679685127",,"4,6036702059941",,MUNICIPIO,
27,27745,27745019,CHOCÓ,SIPÍ,CHARCO LARGO,CASERÍO (CAS),"-76,5261679685127",,"4,6036702059941",,MUNICIPIO,
27,27787,27787000,CHOCÓ,TADÓ,TADÓ,CABECERA MUNICIPAL (CM),"-76,554776305",,"5,26542599352",,MUNICIPIO,
27,27787,27787002,CHOCÓ,TADÓ,CARMELO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,393212919",,"5,32365898864",,MUNICIPIO,
27,27787,27787004,CHOCÓ,TADÓ,TAPÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5097742682",,"5,27863745228",,MUNICIPIO,
27,27787,27787005,CHOCÓ,TADÓ,GUARATO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4545733953",,"5,305708566",,MUNICIPIO,
27,27787,27787009,CHOCÓ,TADÓ,MUMBÚ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4545733953",,"5,305708566",,MUNICIPIO,
27,27787,27787010,CHOCÓ,TADÓ,PLAYA DE ORO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4163961698",,"5,30932503946",,MUNICIPIO,
27,27787,27787015,CHOCÓ,TADÓ,CORCOBADO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4545733953",,"5,305708566",,MUNICIPIO,
27,27787,27787016,CHOCÓ,TADÓ,MANUNGARÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4545733953",,"5,305708566",,MUNICIPIO,
27,27787,27787021,CHOCÓ,TADÓ,TABOR,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4347450238482",,"5,2927539800796",,MUNICIPIO,
27,27787,27787022,CHOCÓ,TADÓ,ANGOSTURA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4545733953",,"5,305708566",,MUNICIPIO,
27,27787,27787026,CHOCÓ,TADÓ,GINGARABÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,4545733953",,"5,305708566",,MUNICIPIO,
27,27800,27800000,CHOCÓ,UNGUÍA,UNGUÍA,CABECERA MUNICIPAL (CM),"-77,0932294833",,"8,04363271503",,MUNICIPIO,
27,27800,27800001,CHOCÓ,UNGUÍA,BALBOA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,1403733441",,"8,28394115296",,MUNICIPIO,
27,27800,27800002,CHOCÓ,UNGUÍA,GILGAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,083761241",,"8,19033944587",,MUNICIPIO,
27,27800,27800003,CHOCÓ,UNGUÍA,SANTA MARÍA DEL DARIÉN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,0549607779",,"8,15989465405",,MUNICIPIO,
27,27800,27800004,CHOCÓ,UNGUÍA,TANELA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,1055819625",,"8,12380633861",,MUNICIPIO,
27,27800,27800005,CHOCÓ,UNGUÍA,TITUMATE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,075467309",,"8,30683825208",,MUNICIPIO,
27,27800,27800007,CHOCÓ,UNGUÍA,BETECITO,CASERÍO (CAS),"-77,037636179",,"7,87596410521",,MUNICIPIO,
27,27800,27800008,CHOCÓ,UNGUÍA,MARRIAGA,CASERÍO (CAS),"-76,959292647",,"8,10553666169",,MUNICIPIO,
27,27800,27800011,CHOCÓ,UNGUÍA,EL PUERTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-77,1055819625",,"8,12380633861",,MUNICIPIO,
27,27800,27800012,CHOCÓ,UNGUÍA,EL ROTO,CASERÍO (CAS),"-77,1055819625",,"8,12380633861",,MUNICIPIO,
27,27800,27800015,CHOCÓ,UNGUÍA,ARAUQUITA,CASERÍO (CAS),"-77,1055624178622",,"8,1237324270678",,MUNICIPIO,
27,27800,27800016,CHOCÓ,UNGUÍA,ARQUIA,CASERÍO (CAS),"-77,1055624178622",,"8,1237324270678",,MUNICIPIO,
27,27810,27810000,CHOCÓ,UNIÓN PANAMERICANA,ÁNIMAS,CABECERA MUNICIPAL (CM),"-76,6310530503",,"5,28067211322",,MUNICIPIO,
27,27810,27810001,CHOCÓ,UNIÓN PANAMERICANA,EL PLAN DE RASPADURA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6421812167",,"5,22330271691",,MUNICIPIO,
27,27810,27810002,CHOCÓ,UNIÓN PANAMERICANA,LA YE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6197182708",,"5,28324790757",,MUNICIPIO,
27,27810,27810003,CHOCÓ,UNIÓN PANAMERICANA,SAN RAFAEL DEL DOS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6591102082",,"5,23208818876",,MUNICIPIO,
27,27810,27810004,CHOCÓ,UNIÓN PANAMERICANA,SAN PABLO ADENTRO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,6633373678",,"5,19686828949",,MUNICIPIO,
41,41001,41001000,HUILA,NEIVA,NEIVA,CABECERA MUNICIPAL (CM),"-75,2779458694",,"2,93554559251",,MUNICIPIO,
41,41001,41001001,HUILA,NEIVA,CAGUÁN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2324598836",,"2,86387534499",,MUNICIPIO,
41,41001,41001002,HUILA,NEIVA,CHAPINERO,CASERÍO (CAS),"-75,5135020996",,"3,18764106273",,MUNICIPIO,
41,41001,41001003,HUILA,NEIVA,FORTALECILLAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2510306624",,"3,03632531373",,MUNICIPIO,
41,41001,41001004,HUILA,NEIVA,GUACIRCO,CASERÍO (CAS),"-75,2762137149",,"3,10184506581",,MUNICIPIO,
41,41001,41001006,HUILA,NEIVA,ÓRGANOS,CASERÍO (CAS),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001007,HUILA,NEIVA,PALACIOS,CASERÍO (CAS),"-75,0638808239",,"2,9396245111",,MUNICIPIO,
41,41001,41001008,HUILA,NEIVA,PEÑAS BLANCAS,CASERÍO (CAS),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001011,HUILA,NEIVA,SAN LUIS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,4851323407",,"3,08238259054",,MUNICIPIO,
41,41001,41001012,HUILA,NEIVA,VEGALARGA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0399094553",,"2,94610221174",,MUNICIPIO,
41,41001,41001013,HUILA,NEIVA,EL TRIUNFO,CASERÍO (CAS),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001014,HUILA,NEIVA,SAN FRANCISCO,CASERÍO (CAS),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001016,HUILA,NEIVA,EL COLEGIO,CASERÍO (CAS),"-75,0039758858",,"2,90138831073",,MUNICIPIO,
41,41001,41001017,HUILA,NEIVA,SAN ANTONIO DE ANACONIA,CASERÍO (CAS),"-75,1002829771",,"2,92765439247",,MUNICIPIO,
41,41001,41001018,HUILA,NEIVA,AIPECITO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,5581556758",,"3,12557694936",,MUNICIPIO,
41,41001,41001022,HUILA,NEIVA,EL VENADO,CENTRO POBLADO (CP),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001024,HUILA,NEIVA,PIEDRA MARCADA,CENTRO POBLADO (CP),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001029,HUILA,NEIVA,CEDRALITO,CENTRO POBLADO (CP),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001030,HUILA,NEIVA,LA MATA,CENTRO POBLADO (CP),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001031,HUILA,NEIVA,PRADERA,CENTRO POBLADO (CP),"-75,4607003728",,"3,13417561206",,MUNICIPIO,
41,41001,41001032,HUILA,NEIVA,CEDRAL,CENTRO POBLADO (CP),"-75,3094083718151",,"3,0144863050794",,MUNICIPIO,
41,41001,41001033,HUILA,NEIVA,LA JULIA,CENTRO POBLADO (CP),"-75,3094083718151",,"3,0144863050794",,MUNICIPIO,
41,41001,41001034,HUILA,NEIVA,SAN JORGE,CENTRO POBLADO (CP),"-75,3094083718151",,"3,0144863050794",,MUNICIPIO,
41,41001,41001035,HUILA,NEIVA,SANTA BARBARA,CENTRO POBLADO (CP),"-75,3094083718151",,"3,0144863050794",,MUNICIPIO,
41,41006,41006000,HUILA,ACEVEDO,ACEVEDO,CABECERA MUNICIPAL (CM),"-75,8919935956",,"1,8043274263",,MUNICIPIO,
41,41006,41006001,HUILA,ACEVEDO,SAN ADOLFO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0254903304",,"1,71207659863",,MUNICIPIO,
41,41006,41006003,HUILA,ACEVEDO,PUEBLO VIEJO,CASERÍO (CAS),"-76,0385674744",,"1,65311510712",,MUNICIPIO,
41,41006,41006005,HUILA,ACEVEDO,SAN MARCOS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0385674744",,"1,65311510712",,MUNICIPIO,
41,41006,41006011,HUILA,ACEVEDO,EL CARMEN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0385674744",,"1,65311510712",,MUNICIPIO,
41,41013,41013000,HUILA,AGRADO,AGRADO,CABECERA MUNICIPAL (CM),"-75,7710499139",,"2,26001844092",,MUNICIPIO,
41,41013,41013001,HUILA,AGRADO,LA CAÑADA,CASERÍO (CAS),"-75,6721665016",,"2,18271825872",,MUNICIPIO,
41,41013,41013003,HUILA,AGRADO,SAN JOSÉ DE BELÉN,CENTRO POBLADO (CP),"-75,7152576878",,"2,27196325338",,MUNICIPIO,
41,41016,41016000,HUILA,AIPE,AIPE,CABECERA MUNICIPAL (CM),"-75,2411436021",,"3,22356323875",,MUNICIPIO,
41,41016,41016001,HUILA,AIPE,PRAGA,CASERÍO (CAS),"-75,4925532575",,"3,26869701373",,MUNICIPIO,
41,41016,41016002,HUILA,AIPE,SANTA RITA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,5679723297",,"3,23020196811",,MUNICIPIO,
41,41016,41016003,HUILA,AIPE,EL PATA,CASERÍO (CAS),"-75,1952032639",,"3,37327390379",,MUNICIPIO,
41,41016,41016004,HUILA,AIPE,CRUCE DE GUACIRCO,CASERÍO (CAS),"-75,27815537",,"3,24378321582",,MUNICIPIO,
41,41016,41016005,HUILA,AIPE,LA CEJA-MESITAS,CENTRO POBLADO (CP),"-75,3530081038815",,"3,2624199163036",,MUNICIPIO,
41,41020,41020000,HUILA,ALGECIRAS,ALGECIRAS,CABECERA MUNICIPAL (CM),"-75,3156946519",,"2,52255590499",,MUNICIPIO,
41,41020,41020001,HUILA,ALGECIRAS,EL PARAÍSO VIEJO,CASERÍO (CAS),"-75,2092225306",,"2,61206577097",,MUNICIPIO,
41,41020,41020002,HUILA,ALGECIRAS,LA ARCADIA,CASERÍO (CAS),"-75,396858789",,"2,44376665322",,MUNICIPIO,
41,41020,41020003,HUILA,ALGECIRAS,EL TORO,CASERÍO (CAS),"-75,4054011396",,"2,41980136053",,MUNICIPIO,
41,41020,41020006,HUILA,ALGECIRAS,EL PARAÍSO NUEVO,CASERÍO (CAS),"-75,2158374417",,"2,60607795598",,MUNICIPIO,
41,41026,41026000,HUILA,ALTAMIRA,ALTAMIRA,CABECERA MUNICIPAL (CM),"-75,7886555897",,"2,06340890548",,MUNICIPIO,
41,41026,41026004,HUILA,ALTAMIRA,LLANO DE LA VIRGEN,CENTRO POBLADO (CP),"-75,7681455963",,"2,07984832104",,MUNICIPIO,
41,41026,41026005,HUILA,ALTAMIRA,PUENTE,CENTRO POBLADO (CP),"-75,7681455963",,"2,07984832104",,MUNICIPIO,
